id,category_l1,category_l2,category_l3,scope,priority,question,question_aliases,answer_short,answer_detail,answer_format,keywords,tags,entities,related_ids,difficulty,era_start,era_end,region,language,fact_type,confidence,source_type,source_ref,content_flags,updated_at
WC-WCED-18080,历届世界杯,第18届2006德国,志愿者,world_cup,5,2006年志愿者规模?,2006志愿者,德国主办动员大量志愿者保障赛事运行。,2006年志愿者服务成为主办亮点。,fact,"2006,志愿者,主办,服务","历届,2006,德国",tournament:2006年德国世界杯,,入门,2006,2006,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-18081,历届世界杯,第18届2006德国,环保主题,world_cup,5,2006主办环保举措?,2006环保,当届强调绿色主办与交通减排等举措。,2006年大型赛事可持续理念受关注。,fact,"2006,环保,绿色,主办","历届,2006,德国",tournament:2006年德国世界杯,,专业,2006,2006,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-18082,历届世界杯,第18届2006德国,知识补充1,world_cup,5,2006年意大利点球手有谁?,2006意大利点球手,格罗索、德罗西等球员点球命中助意大利夺冠。,特雷泽盖最后一罚中柱成为法国遗憾。,fact,"2006,点球,格罗索,德罗西","历届,2006,德国",tournament:2006年德国世界杯|team:意大利,,进阶,2006,2006,欧洲,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-18083,历届世界杯,第18届2006德国,知识补充2,world_cup,5,2006年马特拉齐与齐达内冲突?,2006马特拉齐,决赛加时齐达内头顶马特拉齐被红牌罚下。,事件背景涉及言语冲突，细节各执一词。,fact,"2006,马特拉齐,齐达内,冲突","历届,2006,德国",tournament:2006年德国世界杯|team:法国|team:意大利,,进阶,2006,2006,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-18084,历届世界杯,第18届2006德国,知识补充3,world_cup,5,2006年德国城市主办?,2006主办城市,柏林、慕尼黑、多特蒙德等12城承办比赛。,分散主办减轻单城压力。,list,"2006,城市,主办,12城","历届,2006,德国",tournament:2006年德国世界杯,,入门,2006,2006,欧洲,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-18085,历届世界杯,第18届2006德国,知识补充4,world_cup,5,2006年世界杯与欧洲杯衔接?,2006欧洲杯衔接,2006世界杯次年无欧洲杯，各国备战周期不同。,2004欧洲杯冠军希腊当届小组赛出局。,timeline,"2006,欧洲杯,希腊,周期","历届,2006,德国",tournament:2006年德国世界杯,,专业,2006,2006,欧洲,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-18086,历届世界杯,第18届2006德国,知识补充5,world_cup,5,2006年裁判执法特点?,2006裁判,当届引入更多辅助沟通与牌证管理。,为后续裁判科技演进铺垫讨论。,fact,"2006,裁判,执法,规则","历届,2006,德国",tournament:2006年德国世界杯,,进阶,2006,2006,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-18087,历届世界杯,第18届2006德国,知识补充6,world_cup,5,2006年与中国队?,2006中国,2006年中国队未晋级决赛圈。,亚洲名额竞争由日韩澳等队占据。,fact,"2006,中国,未晋级,亚洲","历届,2006,德国",tournament:2006年德国世界杯,,入门,2006,2006,亚洲,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-18088,历届世界杯,第18届2006德国,知识补充7,world_cup,5,2006年揭幕主办形象?,2006主办形象,德国以高效交通与球迷区文化展示主办能力。,2006年主办评价总体积极。,fact,"2006,主办,形象,球迷","历届,2006,德国",tournament:2006年德国世界杯,,入门,2006,2006,欧洲,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-18089,历届世界杯,第18届2006德国,知识补充8,world_cup,5,2006年决赛常规时间进球?,2006决赛进球,马特拉齐与齐达内各入一球，常规时间1比1。,点球大战决定最终冠军归属。,fact,"2006,决赛,1比1,进球","历届,2006,德国",tournament:2006年德国世界杯|team:意大利|team:法国,,入门,2006,2006,全球,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-18090,历届世界杯,第18届2006德国,知识补充9,world_cup,5,2006年三四名比分?,2006三四名比分,德国3比1胜葡萄牙获季军。,三四名赛在斯图加特举行。,fact,"2006,三四名,3比1,德国","历届,2006,德国",tournament:2006年德国世界杯|team:德国|team:葡萄牙,,入门,2006,2006,欧洲,zh-CN,history,official,historical_record,FIFA {era} World Cup official report / historical records,,2026-06-03
WC-WCED-19001,历届世界杯,第19届2010南非,届次概览,world_cup,5,2010年世界杯是第几届?,第19届世界杯|2010届次,2010年南非世界杯为男子世界杯第19届。,当届冠军为西班牙，加时1比0胜荷兰。,fact,"2010,第19届,南非,世界杯","历届,2010,南非",tournament:2010年南非世界杯,,入门,2010,2010,全球,zh-CN,history,official,historical_record,FIFA {{era}} World Cup official report / historical records,,2026-06-03
WC-WCED-19002,历届世界杯,第19届2010南非,冠军,world_cup,5,2010年世界杯冠军是谁?,2010冠军,西班牙队夺冠，加时1比0胜荷兰。,2010年南非世界杯决赛决出冠军。,fact,"2010,冠军,西班牙,决赛","历届,2010,南非",tournament:2010年南非世界杯|team:西班牙,,入门,2010,2010,全球,zh-CN,history,official,historical_record,FIFA {{era}} World Cup official report / historical records,,2026-06-03
WC-WCED-19003,历届世界杯,第19届2010南非,亚军,world_cup,5,2010年世界杯亚军是谁?,2010亚军,荷兰队获亚军，决赛加时负西班牙。,荷兰当届决赛负于西班牙。,fact,"2010,亚军,荷兰,决赛","历届,2010,南非",tournament:2010年南非世界杯|team:荷兰,,入门,2010,2010,全球,zh-CN,history,official,historical_record,FIFA {{era}} World Cup official report / historical records,,2026-06-03
WC-WCED-19004,历届世界杯,第19届2010南非,季军,world_cup,5,2010年世界杯季军是谁?,2010第三名,德国队获季军，3比2胜乌拉圭。,三四名决赛决定季军归属。,fact,"2010,季军,德国,三四名","历届,2010,南非",tournament:2010年南非世界杯|team:德国,,入门,2010,2010,全球,zh-CN,history,official,historical_record,FIFA {{era}} World Cup official report / historical records,,2026-06-03
WC-WCED-19005,历届世界杯,第19届2010南非,第四名,world_cup,5,2010年世界杯第四名?,2010殿军,乌拉圭队获第四名，2比3负德国。,乌拉圭为当届殿军。,fact,"2010,第四名,乌拉圭,殿军","历届,2010,南非",tournament:2010年南非世界杯|team:乌拉圭,,进阶,2010,2010,南美,zh-CN,history,official,historical_record,FIFA {{era}} World Cup official report / historical records,,2026-06-03
WC-WCED-19006,历届世界杯,第19届2010南非,参赛规模,world_cup,5,2010年世界杯多少队参赛?,2010参赛队数,共32支球队参赛。,赛制随届次扩军逐步演变。,fact,"2010,参赛,队数,规模","历届,2010,南非",tournament:2010年南非世界杯,,入门,2010,2010,全球,zh-CN,history,official,historical_record,FIFA {{era}} World Cup official report / historical records,,2026-06-03
WC-WCED-19007,历届世界杯,第19届2010南非,开幕日期,world_cup,5,2010年世界杯何时开幕?,2010开幕,2010年6月11日开幕。,赛期约一个月。,fact,"2010,开幕,日期,6月11","历届,2010,南非",tournament:2010年南非世界杯,,入门,2010,2010,全球,zh-CN,history,official,historical_record,FIFA {{era}} World Cup official report / historical records,,2026-06-03
WC-WCED-19008,历届世界杯,第19届2010南非,闭幕日期,world_cup,5,2010年世界杯何时结束?,2010闭幕,2010年7月11日决赛后闭幕。,决赛在约翰内斯堡足球城举行。,fact,"2010,闭幕,决赛,7月11","历届,2010,南非",tournament:2010年南非世界杯,,入门,2010,2010,全球,zh-CN,history,official,historical_record,FIFA {{era}} World Cup official report / historical records,,2026-06-03
WC-WCED-19009,历届世界杯,第19届2010南非,主办国,world_cup,5,2010年世界杯在哪国举办?,2010主办国,在南非举办。,2010年南非世界杯为当届官方主办国。,fact,"2010,南非,主办,国家","历届,2010,南非",tournament:2010年南非世界杯,,入门,2010,2010,全球,zh-CN,history,official,historical_record,FIFA {{era}} World Cup official report / historical records,,2026-06-03
WC-WCED-19010,历届世界杯,第19届2010南非,决赛球场,world_cup,5,2010年决赛在哪座球场?,2010决赛球场,约翰内斯堡足球城体育场承办决赛。,决赛场地为当届标志性场馆。,fact,"2010,足球城,决赛,球场","历届,2010,南非",tournament:2010年南非世界杯|venue:足球城,,入门,2010,2010,非洲,zh-CN,history,official,historical_record,FIFA {{era}} World Cup official report / historical records,,2026-06-03
WC-WCED-19011,历届世界杯,第19届2010南非,赛制概览,world_cup,5,2010年世界杯赛制怎样?,2010赛制,小组赛加淘汰赛结构，具体分组随届次扩军调整。,2010年赛制体现当届FIFA竞赛规程。,fact,"2010,赛制,小组,淘汰","历届,2010,南非",tournament:2010年南非世界杯,,入门,2010,2010,全球,zh-CN,history,official,historical_record,FIFA {{era}} World Cup official report / historical records,,2026-06-03
WC-WCED-19012,历届世界杯,第19届2010南非,三四名赛,world_cup,5,2010年有季军战吗?,2010三四名,有三四名决赛，德国获季军。,三四名赛为当届固定场次。,fact,"2010,季军战,三四名,决赛","历届,2010,南非",tournament:2010年南非世界杯,,入门,2010,2010,全球,zh-CN,history,official,historical_record,FIFA {{era}} World Cup official report / historical records,,2026-06-03
WC-WCED-19013,历届世界杯,第19届2010南非,总场次,world_cup,5,2010年共踢多少场?,2010场次,共64场比赛左右（含三四名）。,场次随参赛队数增加而增多。,fact,"2010,场次,比赛,总数","历届,2010,南非",tournament:2010年南非世界杯,,入门,2010,2010,全球,zh-CN,history,official,historical_record,FIFA {{era}} World Cup official report / historical records,,2026-06-03
WC-WCED-19014,历届世界杯,第19届2010南非,总进球,world_cup,5,2010年一共进了多少球?,2010总进球,当届共打入145球。,场均进球反映当届进攻风格。,fact,"2010,145球,进球,总进球","历届,2010,南非",tournament:2010年南非世界杯,,进阶,2010,2010,全球,zh-CN,history,official,historical_record,FIFA {{era}} World Cup official report / historical records,,2026-06-03
WC-WCED-19015,历届世界杯,第19届2010南非,决赛比分,world_cup,5,2010年决赛比分多少?,2010决赛比分,加时1比0，伊涅斯塔116分钟破门。,决赛比分载入官方档案。,fact,"2010,决赛,加时,伊涅斯塔","历届,2010,南非",tournament:2010年南非世界杯|team:西班牙|team:荷兰,,入门,2010,2010,全球,zh-CN,history,official,historical_record,FIFA {{era}} World Cup official report / historical records,,2026-06-03
WC-WCED-19016,历届世界杯,第19届2010南非,决赛日期,world_cup,5,2010年决赛哪天?,2010决赛日期,2010年7月11日,西班牙首冠日载入官方档案。,fact,"2010,决赛,日期,7月11","历届,2010,南非",tournament:2010年南非世界杯,,入门,2010,2010,全球,zh-CN,history,official,historical_record,FIFA {{era}} World Cup official report / historical records,,2026-06-03
WC-WCED-19017,历届世界杯,第19届2010南非,射手王,world_cup,5,2010年世界杯金靴是谁?,2010最佳射手,迭戈·弗兰5球为当届最佳射手。,金靴为当届进球最多球员（含并列规则）。,fact,"2010,金靴,弗兰,5球","历届,2010,南非",tournament:2010年南非世界杯|team:乌拉圭|player:弗兰,,入门,2010,2010,南美,zh-CN,history,official,historical_record,FIFA {{era}} World Cup official report / historical records,,2026-06-03
WC-WCED-19018,历届世界杯,第19届2010南非,后续届次,world_cup,5,2010后下一届在哪?,2014下一届,2014年下一届世界杯在巴西举办。,四年周期自2010年起延续。,timeline,"2010,2014,下一届,巴西","历届,2010,南非",tournament:2010年南非世界杯,,入门,2010,2010,全球,zh-CN,history,official,historical_record,FIFA {{era}} World Cup official report / historical records,,2026-06-03
WC-WCED-19019,历届世界杯,第19届2010南非,官方名称,world_cup,5,2010年官方叫什么?,2010官方名称,英文官方名称为2010 FIFA World Cup。,中文常称第19届世界杯。,definition,"2010,官方名称,World Cup,第19届","历届,2010,南非",tournament:2010年南非世界杯,,入门,2010,2010,全球,zh-CN,history,official,historical_record,FIFA {{era}} World Cup official report / historical records,,2026-06-03
WC-WCED-19020,历届世界杯,第19届2010南非,预选赛,world_cup,5,2010年有预选赛吗?,2010预选赛,当届有预选赛，决赛圈名额经各洲预选产生。,预选赛决定参赛队名单。,fact,"2010,预选赛,名额,各洲","历届,2010,南非",tournament:2010年南非世界杯,,进阶,2010,2010,全球,zh-CN,history,official,historical_record,FIFA {{era}} World Cup official report / historical records,,2026-06-03
WC-WCED-19021,历届世界杯,第19届2010南非,闭幕庆祝,world_cup,5,2010年如何庆祝闭幕?,2010闭幕庆祝,西班牙全国庆祝首座世界杯。,冠军城市举行游行与纪念活动。,fact,"2010,庆祝,夺冠,西班牙","历届,2010,南非",tournament:2010年南非世界杯|team:西班牙,,进阶,2010,2010,欧洲,zh-CN,history,official,historical_record,FIFA {{era}} World Cup official report / historical records,,2026-06-03
WC-WCED-19022,历届世界杯,第19届2010南非,文化影响,world_cup,5,2010年世界杯文化影响?,2010文化,2010年南非世界杯深刻影响主办国足球文化。,当届球星与经典瞬间进入流行文化。,fact,"2010,文化,影响,南非","历届,2010,南非",tournament:2010年南非世界杯,,进阶,2010,2010,非洲,zh-CN,history,official,historical_record,FIFA {{era}} World Cup official report / historical records,,2026-06-03
