knowledge_id,source_url,collected_at,rewrite_mode,fetch_method,notes
WC-WCED-01066,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01067,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01068,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01069,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01070,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01071,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01072,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01073,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01074,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01075,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01076,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01077,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01078,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01079,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01080,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01081,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01082,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01083,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01084,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01085,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01086,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01087,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01088,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01089,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01090,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-02001,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02002,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02003,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02004,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02005,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02006,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02007,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02008,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02009,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02010,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02011,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02012,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02013,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02014,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02015,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02016,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02017,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02018,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02019,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02020,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02021,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02022,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02023,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02024,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02025,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02026,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02027,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02028,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02029,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02030,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02031,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02032,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02033,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02034,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02035,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02036,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02037,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02038,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02039,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02040,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02041,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02042,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02043,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02044,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
WC-WCED-02045,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA {era} World Cup official report / historical records
