id,category_l1,category_l2,category_l3,scope,priority,question,question_aliases,answer_short,answer_detail,answer_format,keywords,tags,entities,related_ids,difficulty,era_start,era_end,region,language,fact_type,confidence,source_type,source_ref,content_flags,updated_at
WC-RECD-00687,纪录与统计,趣味统计,趣味统计677,both,4,1982年世界杯冷门赛果?,1982冷门,1982年西班牙主办，该届存在冷门场次见官方统计。,冠军意大利。,fact,"1982,冷门,赛果,西班牙","纪录,趣味统计,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00688,纪录与统计,趣味统计,趣味统计678,both,4,1986年世界杯趣味数据?,1986趣味,1986年132球、24队，存在趣味统计如最快进球等。,阿根廷夺冠。,fact,"1986,趣味,统计,阿根廷","纪录,趣味统计,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00689,纪录与统计,趣味统计,趣味统计679,both,4,1986年世界杯冷门赛果?,1986冷门,1986年墨西哥主办，该届存在冷门场次见官方统计。,冠军阿根廷。,fact,"1986,冷门,赛果,墨西哥","纪录,趣味统计,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00690,纪录与统计,趣味统计,趣味统计680,both,4,1990年世界杯趣味数据?,1990趣味,1990年115球、24队，存在趣味统计如最快进球等。,西德夺冠。,fact,"1990,趣味,统计,西德","纪录,趣味统计,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00691,纪录与统计,趣味统计,趣味统计681,both,4,1990年世界杯冷门赛果?,1990冷门,1990年意大利主办，该届存在冷门场次见官方统计。,冠军西德。,fact,"1990,冷门,赛果,意大利","纪录,趣味统计,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00692,纪录与统计,趣味统计,趣味统计682,both,4,1994年世界杯趣味数据?,1994趣味,1994年141球、24队，存在趣味统计如最快进球等。,巴西夺冠。,fact,"1994,趣味,统计,巴西","纪录,趣味统计,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00693,纪录与统计,趣味统计,趣味统计683,both,4,1994年世界杯冷门赛果?,1994冷门,1994年美国主办，该届存在冷门场次见官方统计。,冠军巴西。,fact,"1994,冷门,赛果,美国","纪录,趣味统计,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00694,纪录与统计,趣味统计,趣味统计684,both,4,1998年世界杯趣味数据?,1998趣味,1998年171球、32队，存在趣味统计如最快进球等。,法国夺冠。,fact,"1998,趣味,统计,法国","纪录,趣味统计,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00695,纪录与统计,趣味统计,趣味统计685,both,4,1998年世界杯冷门赛果?,1998冷门,1998年法国主办，该届存在冷门场次见官方统计。,冠军法国。,fact,"1998,冷门,赛果,法国","纪录,趣味统计,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00696,纪录与统计,趣味统计,趣味统计686,both,4,2002年世界杯趣味数据?,2002趣味,2002年161球、32队，存在趣味统计如最快进球等。,巴西夺冠。,fact,"2002,趣味,统计,巴西","纪录,趣味统计,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00697,纪录与统计,趣味统计,趣味统计687,both,4,2002年世界杯冷门赛果?,2002冷门,2002年韩日主办，该届存在冷门场次见官方统计。,冠军巴西。,fact,"2002,冷门,赛果,韩日","纪录,趣味统计,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00698,纪录与统计,趣味统计,趣味统计688,both,4,2006年世界杯趣味数据?,2006趣味,2006年147球、32队，存在趣味统计如最快进球等。,意大利夺冠。,fact,"2006,趣味,统计,意大利","纪录,趣味统计,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00699,纪录与统计,趣味统计,趣味统计689,both,4,2006年世界杯冷门赛果?,2006冷门,2006年德国主办，该届存在冷门场次见官方统计。,冠军意大利。,fact,"2006,冷门,赛果,德国","纪录,趣味统计,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00700,纪录与统计,趣味统计,趣味统计690,both,4,2010年世界杯趣味数据?,2010趣味,2010年145球、32队，存在趣味统计如最快进球等。,西班牙夺冠。,fact,"2010,趣味,统计,西班牙","纪录,趣味统计,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00701,纪录与统计,数据FAQ,金靴规则,both,4,世界杯金靴怎么评选?,金靴规则,进球最多者获金靴，平局看助攻,进球最多者获金靴，平局看助攻。,fact,"金靴规则,数据FAQ,纪录,世界杯","纪录,数据FAQ,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00702,纪录与统计,数据FAQ,助攻统计,both,4,世界杯助攻怎么算?,助攻统计,最后传球导致进球计助攻,最后传球导致进球计助攻。,fact,"助攻统计,数据FAQ,纪录,世界杯","纪录,数据FAQ,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00703,纪录与统计,数据FAQ,出场时间,both,4,世界杯出场怎么算?,出场时间,上场即算出场无论时间长短,上场即算出场无论时间长短。,fact,"出场时间,数据FAQ,纪录,世界杯","纪录,数据FAQ,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00704,纪录与统计,数据FAQ,乌龙算谁,both,4,世界杯乌龙球算谁?,乌龙算谁,乌龙球计入对方球员名下,乌龙球计入对方球员名下。,fact,"乌龙算谁,数据FAQ,纪录,世界杯","纪录,数据FAQ,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00705,纪录与统计,数据FAQ,点球算进球,both,4,世界杯点球算进球吗?,点球算进球,运动战点球计入射手数据,运动战点球计入射手数据。,fact,"点球算进球,数据FAQ,纪录,世界杯","纪录,数据FAQ,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00706,纪录与统计,数据FAQ,加时算吗,both,4,世界杯加时进球算吗?,加时算吗,加时进球计入总比分和射手,加时进球计入总比分和射手。,fact,"加时算吗,数据FAQ,纪录,世界杯","纪录,数据FAQ,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00707,纪录与统计,数据FAQ,点球大战,both,4,世界杯点球大战算进球吗?,点球大战,点球大战进球不计入射手统计,点球大战进球不计入射手统计。,fact,"点球大战,数据FAQ,纪录,世界杯","纪录,数据FAQ,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00708,纪录与统计,数据FAQ,红黄牌,both,4,世界杯黄牌累计规则?,红黄牌,小组赛两黄停赛,小组赛两黄停赛。,fact,"红黄牌,数据FAQ,纪录,世界杯","纪录,数据FAQ,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00709,纪录与统计,数据FAQ,净胜球,both,4,世界杯净胜球怎么算?,净胜球,进球减失球为净胜球,进球减失球为净胜球。,fact,"净胜球,数据FAQ,纪录,世界杯","纪录,数据FAQ,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00710,纪录与统计,数据FAQ,积分规则,both,4,世界杯小组赛积分?,积分规则,胜3平1负0分,胜3平1负0分。,fact,"积分规则,数据FAQ,纪录,世界杯","纪录,数据FAQ,统计",,,入门,,,全球,zh-CN,record,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00711,纪录与统计,数据FAQ,数据FAQ701,both,4,世界杯历史总进球?,历史总进球,世界杯自1930年累计总进球随每届增加，2022后超2500球。,FIFA官方统计更新。,fact,"总进球,历史,FIFA,统计","纪录,数据FAQ,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00712,纪录与统计,数据FAQ,数据FAQ702,both,4,世界杯参赛队最多?,参赛最多,2026年将扩军至48队为世界杯最多参赛队。,1930年仅13队。,fact,"48队,2026,扩军,参赛","纪录,数据FAQ,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00713,纪录与统计,数据FAQ,数据FAQ703,both,4,世界杯举办次数?,举办次数,至2022年共22届世界杯（1942、1946因二战停办）。,1930乌拉圭首届。,fact,"22届,世界杯,历史,举办","纪录,数据FAQ,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00714,纪录与统计,数据FAQ,数据FAQ704,both,4,克洛泽16球去哪查?,克洛泽查询,克洛泽16球世界杯历史射手王纪录见FIFA官网。,2002-2014四届攻入。,fact,"克洛泽,16球,FIFA,查询","纪录,数据FAQ,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00715,纪录与统计,数据FAQ,数据FAQ705,both,4,梅西26场出场纪录?,梅西出场查询,梅西26场世界杯出场纪录见FIFA球员统计。,2022年卡塔尔夺冠。,fact,"梅西,26场,出场,FIFA","纪录,数据FAQ,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00716,纪录与统计,数据FAQ,数据FAQ706,both,4,世界杯助攻如何统计?,助攻统计,最后传球导致进球计助攻，FIFA技术报告公布。,与金靴评选相关。,fact,"助攻,统计,FIFA,规则","纪录,数据FAQ,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00717,纪录与统计,数据FAQ,数据FAQ707,both,4,乌龙统计是什么?,乌龙统计,乌龙球计入对方球员名下，非射门者。,2018摩洛哥对伊朗有经典乌龙。,fact,"乌龙,统计,规则,进球","纪录,数据FAQ,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00718,纪录与统计,数据FAQ,数据FAQ708,both,4,点球大战统计是什么?,点球大战统计,点球大战进球不计入球员世界杯射手统计。,运动战点球计入。,fact,"点球大战,统计,射手,规则","纪录,数据FAQ,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00719,纪录与统计,数据FAQ,数据FAQ709,both,4,世界杯总进球纪录数据去哪查?,总进球纪录查询,FIFA官网与技术报告可查总进球纪录权威数据。,各届世界杯赛后报告公开。,fact,"总进球纪录,FIFA,数据,查询","纪录,数据FAQ,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00720,纪录与统计,数据FAQ,数据FAQ710,both,4,世界杯单届进球数据去哪查?,单届进球查询,FIFA官网与技术报告可查单届进球权威数据。,各届世界杯赛后报告公开。,fact,"单届进球,FIFA,数据,查询","纪录,数据FAQ,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00721,纪录与统计,数据FAQ,数据FAQ711,both,4,世界杯出场与年龄数据去哪查?,出场与年龄查询,FIFA官网与技术报告可查出场与年龄权威数据。,各届世界杯赛后报告公开。,fact,"出场与年龄,FIFA,数据,查询","纪录,数据FAQ,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00722,纪录与统计,数据FAQ,数据FAQ712,both,4,世界杯红黄牌纪律数据去哪查?,红黄牌纪律查询,FIFA官网与技术报告可查红黄牌纪律权威数据。,各届世界杯赛后报告公开。,fact,"红黄牌纪律,FIFA,数据,查询","纪录,数据FAQ,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00723,纪录与统计,数据FAQ,数据FAQ713,both,4,世界杯点球纪录数据去哪查?,点球纪录查询,FIFA官网与技术报告可查点球纪录权威数据。,各届世界杯赛后报告公开。,fact,"点球纪录,FIFA,数据,查询","纪录,数据FAQ,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00724,纪录与统计,数据FAQ,数据FAQ714,both,4,世界杯门将纪录数据去哪查?,门将纪录查询,FIFA官网与技术报告可查门将纪录权威数据。,各届世界杯赛后报告公开。,fact,"门将纪录,FIFA,数据,查询","纪录,数据FAQ,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00725,纪录与统计,数据FAQ,数据FAQ715,both,4,世界杯球队纪录数据去哪查?,球队纪录查询,FIFA官网与技术报告可查球队纪录权威数据。,各届世界杯赛后报告公开。,fact,"球队纪录,FIFA,数据,查询","纪录,数据FAQ,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00726,纪录与统计,数据FAQ,数据FAQ716,both,4,世界杯连胜不败数据去哪查?,连胜不败查询,FIFA官网与技术报告可查连胜不败权威数据。,各届世界杯赛后报告公开。,fact,"连胜不败,FIFA,数据,查询","纪录,数据FAQ,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-RECD-00727,纪录与统计,数据FAQ,数据FAQ717,both,4,世界杯最大比分数据去哪查?,最大比分查询,FIFA官网与技术报告可查最大比分权威数据。,各届世界杯赛后报告公开。,fact,"最大比分,FIFA,数据,查询","纪录,数据FAQ,统计",,,入门,,,全球,zh-CN,stat,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
